ID,Type,SKU,Name,Tax class,In stock?,Weight (kg),Regular price,Categories,Tags,Shipping class,Images,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default
31986,variable,GBDCGC03,Bottomless Oreo Cake,missing,1,,,"All Cakes, Designer Cakes, Designer Cakes > Gravity Cakes",missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bottomless-oreo-cake.jpg,WEIGHT,"3 Kg, 4 Kg",1.0,1.0,3 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31987,variation,missing,"Bottomless Oreo Cake - 3 Kg, Egg",parent,1,3.0,4399.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bottomless-oreo-cake.jpg,WEIGHT,3 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31988,variation,missing,"Bottomless Oreo Cake - 3 Kg, Eggless",parent,1,3.0,4399.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bottomless-oreo-cake.jpg,WEIGHT,3 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31989,variation,missing,"Bottomless Oreo Cake - 4 Kg, Egg",parent,1,4.0,5499.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bottomless-oreo-cake.jpg,WEIGHT,4 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31990,variation,missing,"Bottomless Oreo Cake - 4 Kg, Eggless",parent,1,4.0,5499.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bottomless-oreo-cake.jpg,WEIGHT,4 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31991,simple,GBADON04,Bouquet of chocolates and Red Roses,missing,1,,1387.96,Add ons,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/chocolate-bouquet.jpg,missing,missing,,,missing,missing,missing,,,missing
31992,simple,GBADON03,Bouquet of Red Roses,missing,1,,508.33,Add ons,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/flowers-bouquet.jpg,missing,missing,,,missing,missing,missing,,,missing
31993,variable,GBANAN01,Bouquet of Roses Anniversary Cake,missing,1,,,"Anniversary Cakes > 10th Anniversary Cakes, Anniversary Cakes > All Anniversary Cakes, All Cakes, Anniversary Cakes, Anniversary Cakes > Anniversary Cakes For Parents, Anniversary Cakes > Golden Jubilee Anniversary Cakes, Anniversary Cakes > Silver Jubilee Anniversary Cakes",missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bouquet-of-roses-anniversary-cake.jpg,WEIGHT,"1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,1 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
31994,variation,missing,"Bouquet of Roses Anniversary Cake - 1 Kg, Egg",parent,1,1.0,1899.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bouquet-of-roses-anniversary-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31995,variation,missing,"Bouquet of Roses Anniversary Cake - 1 Kg, Eggless",parent,1,1.0,1899.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bouquet-of-roses-anniversary-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31996,variation,missing,"Bouquet of Roses Anniversary Cake - 1.5 Kg, Egg",parent,1,1.5,2699.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bouquet-of-roses-anniversary-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31997,variation,missing,"Bouquet of Roses Anniversary Cake - 1.5 Kg, Eggless",parent,1,1.5,2699.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bouquet-of-roses-anniversary-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
31998,variation,missing,"Bouquet of Roses Anniversary Cake - 2 Kg, Egg",parent,1,2.0,3299.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bouquet-of-roses-anniversary-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
31999,variation,missing,"Bouquet of Roses Anniversary Cake - 2 Kg, Eggless",parent,1,2.0,3299.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bouquet-of-roses-anniversary-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32000,variable,GBBCAl08,Box with Love Birthday Cake,missing,1,,,"Birthday Cakes > All Birthday Cakes, All Cakes, Birthday Cakes, Customized Cakes, Fondant Cakes","Custom Designer cake in Gurgaon, Fondant cake in Gurgaon",,https://gurgaonbakers.com/wp-content/uploads/2020/10/box-with-love-birthday-cake.jpg,WEIGHT,"2.5 Kg, 3 Kg",1.0,1.0,2.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
32001,variation,missing,"Box with Love Birthday Cake - 2.5 Kg, Egg",parent,1,2.5,3899.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/box-with-love-birthday-cake.jpg,WEIGHT,2.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32002,variation,missing,"Box with Love Birthday Cake - 2.5 Kg, Eggless",parent,1,2.5,3899.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/box-with-love-birthday-cake.jpg,WEIGHT,2.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32003,variation,missing,"Box with Love Birthday Cake - 3 Kg, Egg",parent,1,3.0,4579.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/box-with-love-birthday-cake.jpg,WEIGHT,3 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32004,variation,missing,"Box with Love Birthday Cake - 3 Kg, Eggless",parent,1,3.0,4579.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/box-with-love-birthday-cake.jpg,WEIGHT,3 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32005,variable,GBCUCK02,Branch of Tree Cake,missing,1,,,"All Cakes, Customized Cakes",Custom Designer cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/11/branch-of-tree-cake.jpg,WEIGHT,"1.5 Kg, 2 Kg",1.0,1.0,1.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
32006,variation,missing,"Branch of Tree Cake - 1.5 Kg, Egg",parent,1,1.5,2599.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/branch-of-tree-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32007,variation,missing,"Branch of Tree Cake - 1.5 Kg, Eggless",parent,1,1.5,2599.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/branch-of-tree-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32008,variation,missing,"Branch of Tree Cake - 2 Kg, Egg",parent,1,2.0,3699.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/branch-of-tree-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32009,variation,missing,"Branch of Tree Cake - 2 Kg, Eggless",parent,1,2.0,3699.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/branch-of-tree-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32010,variable,GBODBR07,Brownie chocolaty cake,missing,1,,,Other Desserts > Brownies,Brownie in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/11/brownie-chocolaty-cake.jpg,WEIGHT,"1 Kg, 2 Kg",1.0,1.0,1 Kg,missing,missing,,,missing
32011,variation,missing,Brownie chocolaty cake - 1 Kg,parent,1,,1299.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/brownie-chocolaty-cake.jpg,WEIGHT,1 Kg,,1.0,missing,missing,missing,,,missing
32012,variation,missing,Brownie chocolaty cake - 2 Kg,parent,1,,2299.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/brownie-chocolaty-cake.jpg,WEIGHT,2 Kg,,1.0,missing,missing,missing,,,missing
32013,variable,GBCUCK03,Bunch of Roses Cake,missing,1,,,"All Cakes, Customized Cakes, Cakes for special occasion > Valentine’s Day",Custom Designer cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/bunch-of-roses-cake.jpg,WEIGHT,"1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,1 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
32014,variation,missing,"Bunch of Roses Cake - 1.5 Kg, Egg",parent,1,1.5,2299.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/bunch-of-roses-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32015,variation,missing,"Bunch of Roses Cake - 1.5 Kg, Eggless",parent,1,1.5,2299.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/bunch-of-roses-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32016,variation,missing,"Bunch of Roses Cake - 2 Kg, Egg",parent,1,2.0,3099.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/bunch-of-roses-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32017,variation,missing,"Bunch of Roses Cake - 2 Kg, Eggless",parent,1,2.0,3099.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/11/bunch-of-roses-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32018,variable,GBDCNC08,Bunny Turns One Cake,missing,1,,,"All Cakes, Designer Cakes > Alphabet And Number Cakes, Designer Cakes","Alphabet cake in Gurgaon, Number cake in Gurgaon",,https://gurgaonbakers.com/wp-content/uploads/2020/10/bunny-turns-one-cake.jpg,WEIGHT,"2 Kg, 2.5 Kg",1.0,1.0,2 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
32019,variation,missing,"Bunny Turns One Cake - 2.5 Kg, Egg",parent,1,2.5,2999.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bunny-turns-one-cake.jpg,WEIGHT,2.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32020,variation,missing,"Bunny Turns One Cake - 2.5 Kg, Eggless",parent,1,2.5,2999.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bunny-turns-one-cake.jpg,WEIGHT,2.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32023,variable,GBFLBS03,Butterscotch & Chocolate Tango,missing,1,,,"All Cakes, Cakes by Flavour > Butterscotch Cakes, Cakes by Flavour, Midnight cake delivery in Gurgaon",Butterscotch Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-and-chocolate-tango.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
32024,variation,missing,"Butterscotch & Chocolate Tango - 0.5 Kg, Egg",parent,1,0.5,539.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-and-chocolate-tango.jpg,WEIGHT,0.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32025,variation,missing,"Butterscotch & Chocolate Tango - 0.5 Kg, Eggless",parent,1,0.5,539.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-and-chocolate-tango.jpg,WEIGHT,0.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32026,variation,missing,"Butterscotch & Chocolate Tango - 1 Kg, Egg",parent,1,1.0,999.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-and-chocolate-tango.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32027,variation,missing,"Butterscotch & Chocolate Tango - 1 Kg, Eggless",parent,1,1.0,999.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-and-chocolate-tango.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32028,variation,missing,"Butterscotch & Chocolate Tango - 1.5 Kg, Egg",parent,1,1.5,1399.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-and-chocolate-tango.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32029,variation,missing,"Butterscotch & Chocolate Tango - 1.5 Kg, Eggless",parent,1,1.5,1399.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-and-chocolate-tango.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32030,variation,missing,"Butterscotch & Chocolate Tango - 2 Kg, Egg",parent,1,2.0,1749.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-and-chocolate-tango.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32031,variation,missing,"Butterscotch & Chocolate Tango - 2 Kg, Eggless",parent,1,2.0,1749.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-and-chocolate-tango.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32032,variable,GBFLBS13,Butterscotch Deliciousness,missing,0,,,"All Cakes, Cakes by Flavour > Butterscotch Cakes, Cakes by Flavour",Butterscotch Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-deliciousness.jpg,WEIGHT,"1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,1 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
32033,variation,missing,"Butterscotch Deliciousness - 1 Kg, Egg",parent,1,1.0,1359.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-deliciousness.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32034,variation,missing,"Butterscotch Deliciousness - 1 Kg, Eggless",parent,1,1.0,1359.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-deliciousness.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32035,variation,missing,"Butterscotch Deliciousness - 1.5 Kg, Egg",parent,1,1.5,2039.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-deliciousness.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32036,variation,missing,"Butterscotch Deliciousness - 1.5 Kg, Eggless",parent,1,1.5,2039.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-deliciousness.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32037,variation,missing,"Butterscotch Deliciousness - 2 Kg, Egg",parent,1,2.0,2719.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-deliciousness.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32038,variation,missing,"Butterscotch Deliciousness - 2 Kg, Eggless",parent,1,2.0,2719.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-deliciousness.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32039,variable,GBFLBS00,Butterscotch Drizzle Cake,missing,1,,,"All Cakes, Cakes by Flavour > Butterscotch Cakes, Cakes by Flavour",Butterscotch Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-drizzle-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
32040,variation,missing,"Butterscotch Drizzle Cake - 1 Kg, Egg",parent,1,1.0,849.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-drizzle-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32041,variation,missing,"Butterscotch Drizzle Cake - 1 Kg, Eggless",parent,1,1.0,849.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-drizzle-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32042,variation,missing,"Butterscotch Drizzle Cake - 1.5 Kg, Egg",parent,1,1.5,1189.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-drizzle-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32043,variation,missing,"Butterscotch Drizzle Cake - 1.5 Kg, Eggless",parent,1,1.5,1189.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-drizzle-cake.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32044,variation,missing,"Butterscotch Drizzle Cake - 2 Kg, Egg",parent,1,2.0,1489.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-drizzle-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32045,variation,missing,"Butterscotch Drizzle Cake - 2 Kg, Eggless",parent,1,2.0,1489.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-drizzle-cake.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32046,variable,GBFLBS21,Butterscotch Fondness,missing,1,,,"All Cakes, Cakes by Flavour > Butterscotch Cakes, Cakes by Flavour",Butterscotch Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-fondness.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
32047,variation,missing,"Butterscotch Fondness - 0.5 Kg, Egg",parent,1,0.5,699.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-fondness.jpg,WEIGHT,0.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32048,variation,missing,"Butterscotch Fondness - 0.5 Kg, Eggless",parent,1,0.5,699.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-fondness.jpg,WEIGHT,0.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32049,variation,missing,"Butterscotch Fondness - 1 Kg, Egg",parent,1,1.0,1299.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-fondness.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32050,variation,missing,"Butterscotch Fondness - 1 Kg, Eggless",parent,1,1.0,1299.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-fondness.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32051,variation,missing,"Butterscotch Fondness - 1.5 Kg, Egg",parent,1,1.5,1949.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-fondness.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32052,variation,missing,"Butterscotch Fondness - 1.5 Kg, Eggless",parent,1,1.5,1949.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-fondness.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32053,variation,missing,"Butterscotch Fondness - 2 Kg, Egg",parent,1,2.0,2599.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-fondness.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32054,variation,missing,"Butterscotch Fondness - 2 Kg, Eggless",parent,1,2.0,2599.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-fondness.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32055,variable,GBFLBS01,Butterscotch Heart Delight,missing,1,,,"All Cakes, Cakes by Flavour > Butterscotch Cakes, Cakes by Flavour",Butterscotch Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-heart-delight.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
32056,variation,missing,"Butterscotch Heart Delight - 0.5 Kg, Egg",parent,1,0.5,549.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-heart-delight.jpg,WEIGHT,0.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32057,variation,missing,"Butterscotch Heart Delight - 0.5 Kg, Eggless",parent,1,0.5,549.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-heart-delight.jpg,WEIGHT,0.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32058,variation,missing,"Butterscotch Heart Delight - 1 Kg, Egg",parent,1,1.0,1019.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-heart-delight.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32059,variation,missing,"Butterscotch Heart Delight - 1 Kg, Eggless",parent,1,1.0,1019.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-heart-delight.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32060,variation,missing,"Butterscotch Heart Delight - 1.5 Kg, Egg",parent,1,1.5,1429.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-heart-delight.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32061,variation,missing,"Butterscotch Heart Delight - 1.5 Kg, Eggless",parent,1,1.5,1429.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-heart-delight.jpg,WEIGHT,1.5 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32062,variation,missing,"Butterscotch Heart Delight - 2 Kg, Egg",parent,1,2.0,1779.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-heart-delight.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32063,variation,missing,"Butterscotch Heart Delight - 2 Kg, Eggless",parent,1,2.0,1779.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-heart-delight.jpg,WEIGHT,2 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
32064,variable,GBFLBS04,Butterscotch Paradise Cake,missing,1,,,"All Cakes, Anniversary Cakes > Anniversary Cakes For Parents, Cakes by Flavour > Butterscotch Cakes, Cakes by Flavour, Birthday Cakes > Cakes for Brother, Birthday Cakes > Cakes for Father, Birthday Cakes > Cakes for Friend, Birthday Cakes > Cakes For Her, Birthday Cakes > Cakes for Him, Birthday Cakes > Cakes for Mother, Birthday Cakes > Cakes for Sister",Butterscotch Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/butterscotch-paradise-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1.0,1.0,0.5 Kg,OPTION,"Egg, Eggless",1.0,1.0,Eggless
32065,variation,missing,"Butterscotch Paradise Cake - 1 Kg, Egg",parent,1,1.0,1159.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-paradise-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Egg,,1.0,missing
32066,variation,missing,"Butterscotch Paradise Cake - 1 Kg, Eggless",parent,1,1.0,1159.0,missing,missing,,https://gurgaonbakers.com/wp-content/uploads/2020/10/butterscotch-paradise-cake.jpg,WEIGHT,1 Kg,,1.0,missing,OPTION,Eggless,,1.0,missing
